sentence1,sentence2,label
"猪的尾巴有什么作用？","狼的尾巴有什么作用",0
"为什么只能做朋友","为什么我和她只能做朋友",1
"哪里能快速挣钱","如何能快速挣钱",1
"服装批发哪里最便宜","去哪里批发服装最便宜呢？",1
"怎么快速让皮肤变白","怎样使皮肤快速变白？",1
"你是已经提交申请了是吗","是已经提交申请了吗",1
"无工作证明怎么开","工作后考研怎么考",0
"点缀什么意思","点缀是什么意思",1
"求一部有关外星人的电影","求一部关于外星人的电影",1
"河南三门峡的一所老学校","河南有几所学校",0
"求好看的唯美头像","求好看的姐妹头像",0
"求好看的网游小说！","找好看的网游小说",1
"与中国有关的歌曲","中国梦和美国梦的区别",0
"木耳为什么会变黑","为什么会变成黑木耳",0
"广州和谐医院大不大","广州知名精神医院",0
"林志颖一共演过哪些什么电影","林志颖都演过什么电影（现代的）",1
"没有车没有房","没有天哪有地，没有",0
"女生有什么好工作啊","女生做什么工作好",1
"哪个招聘网站比较好？","哪个招聘网站比较靠谱",1
"求此日本女演员名字？","求此日本女演员的名字？",1
"找一部成龙电影","求一部成龙的电影名",1
"孕妇梦见捡柴是什么意思","孕妇梦见鸡跑了是什么意思",0
"这个小狗是什么品种？","这是啥小狗。品种",1
"哪里有在家做的兼职工作","想找个可在家做的兼职工作",1
"自己的胎盘自己能吃吗","自己可以吃自己的胎盘吗",1
"张飞字什么","张飞是什么脸",0
"浙江卫视相亲节目叫什么？","浙江卫视的相亲节目叫什么",1
"管理科学与工程专业就业方向","考研考管理科学与工程这个专业怎么样",0
"今天有什么电影啊","今天有什么好电影？",1
"求高三的学习方法！","求高三学习方法！",1
"为什么穿越火线进游戏很慢","为什么进穿越火线很慢",1
"男生牛仔裤配什么鞋好看","蓝色牛仔裤配什么颜色的鞋好看",1
"一边脸大，一边脸小怎么办？","一边脸大一边脸小怎么办?",1
"海阔凭鱼跃的下一句","海阔凭鱼跃上一句",0
"如何做一个好学生","怎样做一个好学生？",1
"大于号，小于号。这是什么字","<这是大于号还是小于号",0
"中国当代文学史：两结合名词解释","中国当代文学史作品",0
"少儿跆拳道八卦三章教学视频","跆拳道教学视频伴奏",0
"清晰的反义词是什么","清晰反义词是什么",1
"什么牌子的酒好喝？","什么牌子的黑茶好喝？",0
"小女孩一般什么时候发育","小女孩一般什么时候开始发育",1
"晴天小猫领养码","晴天小猫的领养码",1
"这是什么树叶}}","这是什么树叶呀",1
"小米手机充电问题","小米手机充电问题？",1
"美女什么都没穿","不是有一种寒冷叫忘穿秋裤么",0
"每天跳多长时间郑多燕减肥操","每天做郑多燕减肥操，多久可以瘦下来",1
"请问这个图片是叫什么？","请问这个叫什么图片？",1
"比的意义","又见一帘幽梦网站",0
"晚上为什么不能剪指甲？","为什么湖南卫视不可以直播了？",0
"近义词是什么？求帮助。","帮助的近义词是什么",1
"中国惊奇先生全集漫画","求中国惊奇先生漫画全集",1
"球王是谁","谁是球王",1
"我是胤禛福晋","令计划，令政策，令完成什么关系",0
"怎么得功夫派火焰石","功夫派火焰石怎么得",1
"类似斗破苍穹的小说","和斗破苍穹类似的小说",1
"赵本山今年上春晚吗？","今年春晚赵本山上吗",1
"苹果手机用什么杀毒软件好","手机什么系统好？",0
"有人玩我的世界吗？","有人玩我的世界么",1
"说苹果手机越狱是什么意思","苹果手机越狱什么意思？",1
"红色钱包可以用吗?","可以用红色钱包吗",1
"喝酒后吃什么才能胃不难受？","喝酒后胃难受吃什么好",1
"汭字在五行中属什么？","彦字在五行中属什么？",0
"送哥哥生日礼物送什么好","送哥哥什么生日礼物好？",1
"为什么你爱我？","她不爱我？",0
"什么软件可以下载动态壁纸","什么软件的可以下载到动态壁纸，",1
"哪款面膜美白效果好","哪款面膜什么美白效果好？",1
"给老年人买礼物买什么好？","送老年人什么礼物好？",1
"广西话癞得久盲什么意思","广西话马拐是什么意思",0
"如何考高分？","怎么才能得高分",1
"如何练一字马","如何一字马？",1
"谁帮我买一张充值卡","帮我买一张充值卡",1
"怎样用手机看片","怎么用手机看片",1
"杭州有哪些大学？","杭州的大学有哪些",1
"功的单位是什么","克的单位是什么",0
"什么动物的腿最长呢？","活的最长的动物是什么？",0
"自来水烧开能喝吗","自来水烧开可以喝吗",1
"网上服装批发商业模式怎么样","在网上几元钱的服装批发质量怎么样",0
"什么样的玉米不是转基因","什么样的玉米是非转基因的",1
"请大家帮忙想个主题","请大家帮忙想一想",0
"气球飞走了,兔妈妈送给小兔子一串气球看图写故事","如果我是一只能飞又有魔力的兔子作文",0
"QQ三国怎么快速升级？","QQ三国如何快速升级",1
"梵洁诗怎么代理？","梵洁诗怎么代理的？",1
"买零食去哪个网站好","买零食哪个网站好",1
"我的配置能玩神奇蜘蛛侠吗","我的配置可以玩神奇蜘蛛侠么？",1
"这个账户实名认证的**芝，是您本人吗","实名认证的是陈**丽这个名字哦",0
"跑跑金牌网吧奖励","跑跑金牌网吧奖励！",1
"求一本仙侠类小说","找一本很老的仙侠小说",1
"你们说这是什么颜色","铱是什么颜色",0
"贱人就是矫情。","爱情睡醒了韩文版",0
"怎么发起投票啊！","如何发起投票？",1
"这是多肉植物名字叫啥","这是多肉植物吗？叫什么名字？",1
"您需要登录这个邮箱的账户查询一下的。","您好，您的这个邮箱是国开行的，必须是在这个邮箱中操作的，麻烦了。",0
"疯狂猜歌求解。","疯狂猜歌求解",1
"老人一天吃两顿饭可以吗?","男人一天吃两顿饭可以吗",0
"作文：日积月累","对下联：品美文若饮甘露",0
"天地癞子斗地主都是怎么作弊的?","五个癞子的斗地主怎么玩啊？",0
"变性的人怎么过性生活","变性怎么过性生活",1
"求剑灵捏脸数据！","求剑灵这个捏脸的数据",1
"怎么可以变白","怎么让脸变白",1
"现在的年轻人最喜欢的菜是什么？","现在年轻人喜欢玩什么",0
"梦见自己跟别人结婚是什么意思","梦见结婚是什么意思？",1
"如何下载手机淘宝","用手机怎么下载淘宝",1
"用小米抢购王没有预约小米路由器怎么也有","请问怎么才可以买到？小米路由器。",0
"辽宁机电职业技术学院情况","辽宁机电职业技术学院怎么样?",1
"中日开战谁会赢","明天会更好原唱是谁",0
"求爱奇艺vip会员共享，谢谢。","跪求爱奇艺vip会员账号共享！谢谢～",1
"京东商城投诉电话是多少ss","京东商城投诉电话是多少",1
"进去操作就可以的。","或者您可以点击重新选择验证方式.都是可以的",0
"谁知道这是什么牌子的什么","大家知道这是什么牌子的粉吗",0
"顺丰快递晚上送货吗","顺丰快递晚上会送货吗？",1
"怎样给文件加密，","怎样给文件加密",1
"晚上喝酸奶会瘦吗","晚上吃香蕉会胖吗",0
"小鱼缸种什么水草好？","鱼缸养水草用什么沙",0
"有谁喜欢李易峰？","你们有谁喜欢李易峰？",1
"枪神纪激活码怎么搞","枪神纪激活码怎么的啊",1
"有什么好的讨论护肤美容的网站？","美容、护肤产品哪个网站的好？",0
"这种图片要去哪里下载啊","这种眉毛是拿什么画的怎么画",0
"求加州旅馆吉他谱","求加州旅馆的吉他谱",1
"秀气什么意思？","秀气是什么意思",1
"行车记录仪哪个牌子好？","行车记录仪哪个牌子的好？",1
"自己做什么小生意好","有什么小生意好做",1
"松下空调怎么样？","松下空调该怎么拆",0
"手机淘宝怎么投诉店铺","手机怎么举报淘宝卖家",1
"求几首好听的打碟歌曲。","求几首又俗又好听的歌曲",0
"罪恶王冠歌曲","罪恶王冠的所有歌曲",1
"我的世界为什么会有房子","玩我的世界怎么做房子",0
"我们一家三口、","我一家三口人都是属羊",0
"什么软件可以制作卡通头像","什么软件可以制作加V头像",0
"炖排骨怎么做","怎么炖排骨汤",1
"吃什么东西可以补肾","吃什么东西补肾",1
"小乌龟死了是什么样子","乌龟死掉是什么样子",1
"求帝王受生子文合集！","求！不二周娟全部的文。吗？",0
"如何与美女搭讪","如何和美女搭讪？",1
"电话销售好做吗","。做电话销售好吗",1
"张杰和谢娜离婚是为什么","谢娜和张杰为什么还没孩子",0
"我欲乘风归去，前一句是什么","我欲乘风归去中乘风什么意思？",0
"“心灵鸡汤”是什么意思？","心灵鸡汤是什么意思？",1
"下载游戏用什么软件好","大家都用什么软件下载游戏",1
"什么水取之不尽，用之不竭","什么水取之不尽用之不竭",1
"什么是水果之王","西红柿是水果之王？",0
"什么饼干好吃","什么饼干更好吃",1
"怎么修补摩托车的真空胎啊","摩托车的真空胎怎么补",1
"京东商城买化妆品可靠吗？","京东上卖的雅漾化妆品是不是正品？",0
"谁能告诉我这是什么电视剧？","谁能告诉我是什么电视剧",1
"我处理不了，帮您转接，您看可以吗","您好。查看到您的余额支付功能被关闭了。这边帮您转接处理一下",0
"今年春晚好看吗？","今年春晚好看吗",1
"这个查到是成功的啊","也是到账成功的哦",0
"六味地黄丸哪个牌子的好？","那个牌子的六味地黄丸好一些",1
"怎么样才能快速瘦身？","怎么快速瘦身",1
"吉首属哪个省呀","吉首是哪个省",1
"急！求一张完整的图片！","我想找一张图片的完整图",1
"余额宝就是的哦","余额宝近三十天的明细",0
"英雄联盟皮尔特沃夫的号","英雄联盟皮尔特沃夫",1
"什么时候世界末日？…","什么时候世界末日",1
"计算用简便方法","(用简便方法计算)",1
"吃面条打什么汤好吃","地瓜煮着吃好吃吗，",0
"哪个网站的机票最便宜？","机票哪个网站最便宜",1
"是今天24点前到账的哦。","这个是在最后一笔交易完成之后的15天才可以注销的。",0
"时空猎人忘记是哪个区了怎么办？","时空猎人我忘记在哪个区了怎么办",1
"我的世界怎么繁殖动物","我的世界手机版怎样养动物",0
"什么牛不能耕田","什么笔不能写。什么牛不耕田？",0
"勇篆书怎么写","如何写好篆书",0
"形容不懂自己的句子","形容见不得别人好的句子",0
"广州2010亚运会志愿者","2010广州亚运会资料",0
"《你为我着迷》全集。","你为我着迷全集",1
"乳腺纤维瘤是什么引起的？","乳腺纤维瘤是什么原因引起的",1
"微信怎么解冻","如何解冻我的微信",1
"怎么样找回自己的新浪微博","在新浪微博中怎样找回自己发布的话",0
"男人为什么喜欢接吻？","为什么男人都喜欢舌吻？",0
"大闸蟹怎么蒸","怎样吃大闸蟹",0
"沈阳有什么特产啊？","沈阳特产是什么",1
"水浒传里有哪些故事呢","《水浒传》中有哪些带有三的小故事",0
"您的账户提供一下的，","可以把完整的公司名称提供一下吗？",0
"求《降魔师》by清风的完结版。","求《特工狂妃》女主沐小狐全文txt要如沐的",0
"怎么删除苹果手机里的铃声","怎样删除苹果手机上的铃声？",1
"驾驶证跟行驶证有什么区别","行驶证和驾驶证有什么区别",1
"《巨星，算什么？","巨星,算什么",1
"时空猎人怎么充值？","时空猎人怎么充值",1
"中国参加的第一次国际会议","中国参加第一次世界大战的概况",0
"这个表情包叫什么名字？","求表情包叫什么名字说下",1
"什么牌子抽油烟机好","什么牌子的抽油烟机好",1
"微信如何加大量好友","微信如何大量加好友",1
"这韩国主播叫什么","想你电视剧韩国名字叫什么？",0
"好的，辛苦您的，请问您是在认证的时候提示证件占用的吗，所以您申诉的吗","建议您仔细查看一下申诉证件的要求，重新申请身份占用申诉。",0
